/* DATA DESCRIPTION:
Citation:	Gimsa, Justus; Tanski, George; Irrgang, Anna Maria; Fritz, Michael; Lantuit, Hugues; Radosavljevic, Boris (2021): Current velocity measurements from upward-looking ADCP at Qikiqtaruk during the Yukon Coast 2015 expedition of the AWI. Alfred Wegener Institute - Research Unit Potsdam, PANGAEA, https://doi.org/10.1594/PANGAEA.931914
Abstract:	The dataset compiles water current velocities and direction measured by a platform-based upward looking Acoustic Doppler Current Profiler. Data was acquired in July/August 2015 during the Yukon Coast 2015 expedition to the Herschel Island – Qikiqtaruk coastal observatory, conducted by the Alfred Wegener Institute in Potsdam, Germany. Goal of this project was to find drivers that control nearshore currents and to map their spatio-temporal variation. These currents might play an important role in the transport process of sediments and organic matter in the nearshore zone of the Arctic Ocean. The sediments mainly originate from the rapidly eroding permafrost coasts. The columns of this data file include Date/Time, height above the seafloor of the respective measurement cell (bin), current velocity in east-west direction and current velocity in north-south direction.
Keyword(s):	Acoustic Current Doppler Profiler; ADCP; ADCP data; Arctic Ocean; Arctic Shelf; Beaufort Sea; Coastal erosion; currents; current velocity; Herschel Island; hydrodynamics; Nearshore zone; permafrost; Qikiqtaruk; Yukon Coast
Project(s):	Permafrost Research (AWI_Perma) (URI: https://www.awi.de/en/science/geosciences/permafrost-research.html)
Coverage:	LATITUDE: 69.558393 * LONGITUDE: -138.914445
	DATE/TIME START: 2015-07-28T00:15:00 * DATE/TIME END: 2015-08-13T15:45:00
	MINIMUM ELEVATION: -11.0 m * MAXIMUM ELEVATION: -11.0 m
Event(s):	YC_2015_ADCP * LATITUDE: 69.558393 * LONGITUDE: -138.914445 * DATE/TIME START: 2015-07-28T00:00:00 * DATE/TIME END: 2015-08-13T00:00:00 * ELEVATION: -11.0 m * LOCATION: Beaufort Sea * CAMPAIGN: CA-Land_2015_YukonCoast (Yukon_Coast_2015) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Acoustic Doppler Current Profiling (ADCP) * COMMENT: Nearshore current measurement with an ADCP
Comment:	Data description:
	Setting: 4 Beam in 20 degree Janus configuration
	Deployment location: Latitude 69.558393 N / Longitude 138.914445 W
	Depth: ca. 11 meter - (varying with sea level)
	Number of cells (bins): 29
	Bin size: 0.50 meter 
	First bin: 1.60 meter 
	Measurements per hour: 4
	Pings per Ensemble: 50 
	Time/Ping: 18.00 s
	Data is given in "oceanographic convention" (i.e. the direction the current is directed to)
	Pre- and post-processing steps:
	Step 1 - Calibration of the instrument by following the calibration setup in the software (RD Instrument WinSC)
	Step 2 – Definition of planned deployment schedule and parameterization of the device (RD Instrument WinSc + RD Instrument PlanADCP)
	Step 3 - Deployment of the ADCP with a ZODIAC at the study site using a bottom mooring mounted on a stainless steel plate
	Step 4 - Retrieval of the instrument after 16 days
	Step 5 - Download of the collected data
	Step 6 - Opening of the data files with RDI Velocity
	Step 7 – Adjustment of the raw data for the following parameters using RDI Velocity software and the corresponding "Velocity Users Guide":
	a) Magnetic declination (accessed from https://www.ngdc.noaa.gov/geomag/calculators/magcalc.shtml#declination; Magnetic declination = 22.27 degree
	b) Salinity (average value derived from 6 point measurements through the water column with data ~0.3 meter) analysed from water column profiles retrieved with a handheld CastAway CTD near the ADCP mooring; Salinity = 24.91 ppt (parts per thousand)
	c) Speed of sound velocities were recalculated using temperature, salinity and depth
	d) Surface boundary: Contaminated upper bins were removed (blank) using the "Range to boundary - Intensity" function of Velocity, to remove measurements that were affected by turbulent air bubbles from wave action.
	Step 8 - Exporting the processed files to Matlab using the Velocity Export function; Data right after lowering the mooring system and after retrieving was removed; 
	Step 9 – Writing of txt-file in Matlab (tab delimiter, ISO 8601 date format, UTF-8, missing or removed data is left empty)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Gimsa, Justus (j.gimsa@googlemail.com) * COMMENT: Local time in Inuvik, Northwest Territories, Canada (UTC -6h)
	Height above sea floor/altitude [m] (Height) * PI: Gimsa, Justus (j.gimsa@googlemail.com) * COMMENT: Height above the sea floor in [m] of the respective lower bin boundary (First bin at 1.60m, bin size = 0.50m)
	Current velocity, east-west [cm/s] (Cur vel U) * PI: Gimsa, Justus (j.gimsa@googlemail.com) * METHOD/DEVICE: Acoustic Doppler Current Profiling (ADCP), RDI Workhorse Sentinel, 600 kHz
	Current velocity, north-south [cm/s] (Cur vel V) * PI: Gimsa, Justus (j.gimsa@googlemail.com) * METHOD/DEVICE: Acoustic Doppler Current Profiling (ADCP), RDI Workhorse Sentinel, 600 kHz
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	104413 data points
*/
Date/Time	Height [m]	Cur vel U [cm/s]	Cur vel V [cm/s]
2015-08-04T03:30:00	8.6	1.547	-1.498
2015-08-04T03:30:00	9.1	4.377	-5.142
2015-08-04T03:30:00	9.6	6.269	-7.646
2015-08-04T03:30:00	10.1	7.009	-10.326
2015-08-04T03:30:00	10.6	8.364	-8.071
2015-08-04T03:30:00	11.1		
2015-08-04T03:30:00	11.6		
2015-08-04T03:30:00	12.1		
2015-08-04T03:30:00	12.6		
2015-08-04T03:30:00	13.1		
2015-08-04T03:30:00	13.6		
2015-08-04T03:30:00	14.1		
2015-08-04T03:30:00	14.6		
2015-08-04T03:30:00	15.1		
2015-08-04T03:30:00	15.6		
2015-08-04T03:45:00	1.6	3.909	5.852
2015-08-04T03:45:00	2.1	-0.627	9.545
2015-08-04T03:45:00	2.6	-1.372	9.310
2015-08-04T03:45:00	3.1	0.210	9.743
2015-08-04T03:45:00	3.6	-0.855	8.990
2015-08-04T03:45:00	4.1	-1.922	10.076
2015-08-04T03:45:00	4.6	-5.606	8.992
2015-08-04T03:45:00	5.1	-0.796	7.023
2015-08-04T03:45:00	5.6	4.403	11.806
2015-08-04T03:45:00	6.1	5.718	9.215
2015-08-04T03:45:00	6.6	10.225	6.505
2015-08-04T03:45:00	7.1	8.045	3.294
2015-08-04T03:45:00	7.6	7.251	3.727
2015-08-04T03:45:00	8.1	-4.746	2.916
2015-08-04T03:45:00	8.6	-1.560	-0.117
2015-08-04T03:45:00	9.1	9.870	-7.282
2015-08-04T03:45:00	9.6	9.859	-15.486
2015-08-04T03:45:00	10.1	10.448	-13.783
2015-08-04T03:45:00	10.6	6.990	-19.063
2015-08-04T03:45:00	11.1		
2015-08-04T03:45:00	11.6		
2015-08-04T03:45:00	12.1		
2015-08-04T03:45:00	12.6		
2015-08-04T03:45:00	13.1		
2015-08-04T03:45:00	13.6		
2015-08-04T03:45:00	14.1		
2015-08-04T03:45:00	14.6		
2015-08-04T03:45:00	15.1		
2015-08-04T03:45:00	15.6		
2015-08-04T04:00:00	1.6	4.625	4.698
2015-08-04T04:00:00	2.1	-1.633	9.206
2015-08-04T04:00:00	2.6	-0.674	8.381
2015-08-04T04:00:00	3.1	0.270	12.533
2015-08-04T04:00:00	3.6	-5.806	9.834
2015-08-04T04:00:00	4.1	-0.502	9.066
2015-08-04T04:00:00	4.6	-1.751	8.390
2015-08-04T04:00:00	5.1	-0.077	8.784
2015-08-04T04:00:00	5.6	1.695	9.680
2015-08-04T04:00:00	6.1	5.131	7.516
2015-08-04T04:00:00	6.6	11.168	5.368
2015-08-04T04:00:00	7.1	8.625	1.007
2015-08-04T04:00:00	7.6	3.042	1.888
2015-08-04T04:00:00	8.1	2.425	3.546
2015-08-04T04:00:00	8.6	-0.585	-1.165
2015-08-04T04:00:00	9.1	3.502	-5.433
2015-08-04T04:00:00	9.6	3.230	-13.750
2015-08-04T04:00:00	10.1	4.975	-16.085
2015-08-04T04:00:00	10.6	6.171	-12.901
2015-08-04T04:00:00	11.1		
2015-08-04T04:00:00	11.6		
2015-08-04T04:00:00	12.1		
2015-08-04T04:00:00	12.6		
2015-08-04T04:00:00	13.1		
2015-08-04T04:00:00	13.6		
2015-08-04T04:00:00	14.1		
2015-08-04T04:00:00	14.6		
2015-08-04T04:00:00	15.1		
2015-08-04T04:00:00	15.6		
2015-08-04T04:15:00	1.6	6.347	-2.707
2015-08-04T04:15:00	2.1	1.154	4.930
2015-08-04T04:15:00	2.6	-1.086	10.277
2015-08-04T04:15:00	3.1	-0.687	9.141
2015-08-04T04:15:00	3.6	-3.581	9.462
2015-08-04T04:15:00	4.1	-2.061	11.325
2015-08-04T04:15:00	4.6	-1.474	8.275
2015-08-04T04:15:00	5.1	-1.301	8.961
2015-08-04T04:15:00	5.6	0.299	11.547
2015-08-04T04:15:00	6.1	6.629	9.063
2015-08-04T04:15:00	6.6	9.674	9.112
2015-08-04T04:15:00	7.1	5.892	7.528
2015-08-04T04:15:00	7.6	5.192	1.332
2015-08-04T04:15:00	8.1	-0.516	5.073
2015-08-04T04:15:00	8.6	-2.056	2.895
2015-08-04T04:15:00	9.1	2.795	-5.575
2015-08-04T04:15:00	9.6	0.400	-10.105
2015-08-04T04:15:00	10.1	2.658	-13.298
2015-08-04T04:15:00	10.6	-2.383	-16.637
2015-08-04T04:15:00	11.1		
2015-08-04T04:15:00	11.6		
2015-08-04T04:15:00	12.1		
2015-08-04T04:15:00	12.6		
2015-08-04T04:15:00	13.1		
2015-08-04T04:15:00	13.6		
2015-08-04T04:15:00	14.1		
2015-08-04T04:15:00	14.6		
2015-08-04T04:15:00	15.1		
2015-08-04T04:15:00	15.6		
2015-08-04T04:30:00	1.6	10.115	-5.115
2015-08-04T04:30:00	2.1	8.048	0.918
2015-08-04T04:30:00	2.6	2.046	4.997
2015-08-04T04:30:00	3.1	-3.025	9.235
2015-08-04T04:30:00	3.6	-2.617	11.553
2015-08-04T04:30:00	4.1	-6.810	11.865
2015-08-04T04:30:00	4.6	-5.482	8.512
2015-08-04T04:30:00	5.1	3.048	7.180
2015-08-04T04:30:00	5.6	2.729	9.039
2015-08-04T04:30:00	6.1	7.143	10.581
2015-08-04T04:30:00	6.6	10.765	13.096
2015-08-04T04:30:00	7.1	8.214	7.657
2015-08-04T04:30:00	7.6	6.678	6.017
2015-08-04T04:30:00	8.1	3.076	3.819
2015-08-04T04:30:00	8.6	1.520	4.240
2015-08-04T04:30:00	9.1	-0.123	-3.731
2015-08-04T04:30:00	9.6	1.057	-9.293
2015-08-04T04:30:00	10.1	1.165	-11.931
2015-08-04T04:30:00	10.6	0.898	-17.332
2015-08-04T04:30:00	11.1		
2015-08-04T04:30:00	11.6		
2015-08-04T04:30:00	12.1		
2015-08-04T04:30:00	12.6		
2015-08-04T04:30:00	13.1		
2015-08-04T04:30:00	13.6		
2015-08-04T04:30:00	14.1		
2015-08-04T04:30:00	14.6		
2015-08-04T04:30:00	15.1		
2015-08-04T04:30:00	15.6		
2015-08-04T04:45:00	1.6	7.592	-4.946
2015-08-04T04:45:00	2.1	12.212	-0.787
2015-08-04T04:45:00	2.6	-0.499	4.851
2015-08-04T04:45:00	3.1	-2.671	11.684
2015-08-04T04:45:00	3.6	-3.492	11.263
2015-08-04T04:45:00	4.1	-5.019	10.700
2015-08-04T04:45:00	4.6	0.698	10.412
2015-08-04T04:45:00	5.1	-0.286	10.383
2015-08-04T04:45:00	5.6	1.274	10.500
2015-08-04T04:45:00	6.1	7.211	12.067
2015-08-04T04:45:00	6.6	9.698	14.182
2015-08-04T04:45:00	7.1	8.573	8.268
2015-08-04T04:45:00	7.6	8.934	7.039
2015-08-04T04:45:00	8.1	3.957	7.024
2015-08-04T04:45:00	8.6	-1.706	4.805
2015-08-04T04:45:00	9.1	-0.175	3.530
2015-08-04T04:45:00	9.6	1.667	-7.274
2015-08-04T04:45:00	10.1	1.345	-14.923
2015-08-04T04:45:00	10.6	-0.820	-11.767
2015-08-04T04:45:00	11.1		
2015-08-04T04:45:00	11.6		
2015-08-04T04:45:00	12.1		
2015-08-04T04:45:00	12.6		
2015-08-04T04:45:00	13.1		
2015-08-04T04:45:00	13.6		
2015-08-04T04:45:00	14.1		
2015-08-04T04:45:00	14.6		
2015-08-04T04:45:00	15.1		
2015-08-04T04:45:00	15.6		
2015-08-04T05:00:00	1.6	9.950	-0.509
2015-08-04T05:00:00	2.1	9.866	0.606
2015-08-04T05:00:00	2.6	5.345	4.079
2015-08-04T05:00:00	3.1	-0.127	9.454
2015-08-04T05:00:00	3.6	-8.549	10.525
2015-08-04T05:00:00	4.1	-2.991	11.167
2015-08-04T05:00:00	4.6	-1.490	8.499
2015-08-04T05:00:00	5.1	-4.502	10.381
2015-08-04T05:00:00	5.6	0.206	11.587
2015-08-04T05:00:00	6.1	3.492	11.430
2015-08-04T05:00:00	6.6	7.131	11.344
2015-08-04T05:00:00	7.1	8.696	12.000
2015-08-04T05:00:00	7.6	1.112	4.299
2015-08-04T05:00:00	8.1	3.208	6.251
2015-08-04T05:00:00	8.6	-2.307	8.617
2015-08-04T05:00:00	9.1	-5.081	3.161
2015-08-04T05:00:00	9.6	0.789	-5.726
2015-08-04T05:00:00	10.1	1.539	-13.922
2015-08-04T05:00:00	10.6	9.620	-15.827
2015-08-04T05:00:00	11.1		
2015-08-04T05:00:00	11.6		
2015-08-04T05:00:00	12.1		
2015-08-04T05:00:00	12.6		
2015-08-04T05:00:00	13.1		
2015-08-04T05:00:00	13.6		
2015-08-04T05:00:00	14.1		
2015-08-04T05:00:00	14.6		
2015-08-04T05:00:00	15.1		
2015-08-04T05:00:00	15.6		
2015-08-04T05:15:00	1.6	10.926	-3.934
2015-08-04T05:15:00	2.1	11.470	-1.022
2015-08-04T05:15:00	2.6	-0.143	0.707
2015-08-04T05:15:00	3.1	-6.155	12.680
2015-08-04T05:15:00	3.6	-5.126	9.124
2015-08-04T05:15:00	4.1	-4.628	13.243
2015-08-04T05:15:00	4.6	-3.291	10.966
2015-08-04T05:15:00	5.1	-1.536	12.085
2015-08-04T05:15:00	5.6	0.249	14.596
2015-08-04T05:15:00	6.1	6.050	10.816
2015-08-04T05:15:00	6.6	10.891	14.454
2015-08-04T05:15:00	7.1	10.195	11.172
2015-08-04T05:15:00	7.6	4.503	12.314
2015-08-04T05:15:00	8.1	-2.447	5.109
2015-08-04T05:15:00	8.6	-1.298	4.747
2015-08-04T05:15:00	9.1	-2.565	4.293
2015-08-04T05:15:00	9.6	-2.184	-1.375
2015-08-04T05:15:00	10.1	0.339	-3.922
2015-08-04T05:15:00	10.6	-4.388	-9.659
2015-08-04T05:15:00	11.1		
2015-08-04T05:15:00	11.6		
2015-08-04T05:15:00	12.1		
2015-08-04T05:15:00	12.6		
2015-08-04T05:15:00	13.1		
2015-08-04T05:15:00	13.6		
2015-08-04T05:15:00	14.1		
2015-08-04T05:15:00	14.6		
2015-08-04T05:15:00	15.1		
2015-08-04T05:15:00	15.6		
2015-08-04T05:30:00	1.6	11.319	-3.771
2015-08-04T05:30:00	2.1	12.895	0.340
2015-08-04T05:30:00	2.6	3.503	3.538
2015-08-04T05:30:00	3.1	-3.725	10.173
2015-08-04T05:30:00	3.6	-5.874	13.107
2015-08-04T05:30:00	4.1	-1.583	10.917
2015-08-04T05:30:00	4.6	-1.986	11.515
2015-08-04T05:30:00	5.1	1.161	10.226
2015-08-04T05:30:00	5.6	0.026	12.204
2015-08-04T05:30:00	6.1	4.196	13.415
2015-08-04T05:30:00	6.6	11.099	14.696
2015-08-04T05:30:00	7.1	8.631	10.518
2015-08-04T05:30:00	7.6	4.758	7.131
2015-08-04T05:30:00	8.1	3.133	6.067
2015-08-04T05:30:00	8.6	-0.733	10.353
2015-08-04T05:30:00	9.1	-1.311	5.509
2015-08-04T05:30:00	9.6	-3.198	-0.420
2015-08-04T05:30:00	10.1	-1.713	-11.837
2015-08-04T05:30:00	10.6	-1.274	-8.126
2015-08-04T05:30:00	11.1		
2015-08-04T05:30:00	11.6		
2015-08-04T05:30:00	12.1		
2015-08-04T05:30:00	12.6		
2015-08-04T05:30:00	13.1		
2015-08-04T05:30:00	13.6		
2015-08-04T05:30:00	14.1		
2015-08-04T05:30:00	14.6		
2015-08-04T05:30:00	15.1		
2015-08-04T05:30:00	15.6		
2015-08-04T05:45:00	1.6	8.278	-9.332
2015-08-04T05:45:00	2.1	7.622	1.200
2015-08-04T05:45:00	2.6	0.712	3.057
2015-08-04T05:45:00	3.1	-3.690	7.345
2015-08-04T05:45:00	3.6	-6.275	11.321
2015-08-04T05:45:00	4.1	-4.504	12.216
2015-08-04T05:45:00	4.6	0.627	13.139
2015-08-04T05:45:00	5.1	1.632	11.107
2015-08-04T05:45:00	5.6	4.257	11.977
2015-08-04T05:45:00	6.1	4.635	12.902
2015-08-04T05:45:00	6.6	10.158	13.989
2015-08-04T05:45:00	7.1	10.019	12.858
2015-08-04T05:45:00	7.6	8.505	13.910
2015-08-04T05:45:00	8.1	7.259	9.019
2015-08-04T05:45:00	8.6	-0.225	6.574
2015-08-04T05:45:00	9.1	-2.594	2.899
2015-08-04T05:45:00	9.6	-3.617	0.401
2015-08-04T05:45:00	10.1	-4.606	-11.510
2015-08-04T05:45:00	10.6	-8.247	-9.587
2015-08-04T05:45:00	11.1		
2015-08-04T05:45:00	11.6		
2015-08-04T05:45:00	12.1		
2015-08-04T05:45:00	12.6		
2015-08-04T05:45:00	13.1		
2015-08-04T05:45:00	13.6		
2015-08-04T05:45:00	14.1		
2015-08-04T05:45:00	14.6		
2015-08-04T05:45:00	15.1		
2015-08-04T05:45:00	15.6		
2015-08-04T06:00:00	1.6	5.602	-7.698
2015-08-04T06:00:00	2.1	7.850	-5.376
2015-08-04T06:00:00	2.6	4.883	4.269
2015-08-04T06:00:00	3.1	-3.788	9.225
2015-08-04T06:00:00	3.6	-6.493	10.009
2015-08-04T06:00:00	4.1	-3.853	14.872
2015-08-04T06:00:00	4.6	-3.928	17.064
2015-08-04T06:00:00	5.1	-0.713	17.261
2015-08-04T06:00:00	5.6	-1.108	18.936
2015-08-04T06:00:00	6.1	6.544	14.397
2015-08-04T06:00:00	6.6	6.987	16.269
2015-08-04T06:00:00	7.1	12.415	16.856
2015-08-04T06:00:00	7.6	11.126	11.332
2015-08-04T06:00:00	8.1	5.303	14.797
2015-08-04T06:00:00	8.6	1.876	9.067
2015-08-04T06:00:00	9.1	0.154	7.503
2015-08-04T06:00:00	9.6	-5.305	3.145
2015-08-04T06:00:00	10.1	-6.743	-4.588
2015-08-04T06:00:00	10.6	-5.236	-15.689
2015-08-04T06:00:00	11.1		
2015-08-04T06:00:00	11.6		
2015-08-04T06:00:00	12.1		
2015-08-04T06:00:00	12.6		
2015-08-04T06:00:00	13.1		
2015-08-04T06:00:00	13.6		
2015-08-04T06:00:00	14.1		
2015-08-04T06:00:00	14.6		
2015-08-04T06:00:00	15.1		
2015-08-04T06:00:00	15.6		
2015-08-04T06:15:00	1.6	5.625	-7.385
2015-08-04T06:15:00	2.1	5.581	0.958
2015-08-04T06:15:00	2.6	0.389	4.381
2015-08-04T06:15:00	3.1	-2.950	11.803
2015-08-04T06:15:00	3.6	-5.508	14.797
2015-08-04T06:15:00	4.1	-6.518	16.291
2015-08-04T06:15:00	4.6	-7.769	13.236
2015-08-04T06:15:00	5.1	-7.044	17.912
2015-08-04T06:15:00	5.6	-4.819	12.785
2015-08-04T06:15:00	6.1	0.182	15.493
2015-08-04T06:15:00	6.6	2.081	15.905
2015-08-04T06:15:00	7.1	8.777	14.568
2015-08-04T06:15:00	7.6	10.722	16.150
2015-08-04T06:15:00	8.1	8.028	16.172
2015-08-04T06:15:00	8.6	4.147	14.086
2015-08-04T06:15:00	9.1	0.606	10.455
2015-08-04T06:15:00	9.6	-6.741	4.923
2015-08-04T06:15:00	10.1	-7.292	-5.663
2015-08-04T06:15:00	10.6	-5.983	-4.577
2015-08-04T06:15:00	11.1		
2015-08-04T06:15:00	11.6		
2015-08-04T06:15:00	12.1		
2015-08-04T06:15:00	12.6		
2015-08-04T06:15:00	13.1		
2015-08-04T06:15:00	13.6		
2015-08-04T06:15:00	14.1		
2015-08-04T06:15:00	14.6		
2015-08-04T06:15:00	15.1		
2015-08-04T06:15:00	15.6		
2015-08-04T06:30:00	1.6	1.687	-5.126
2015-08-04T06:30:00	2.1	7.281	-0.710
2015-08-04T06:30:00	2.6	2.318	3.810
2015-08-04T06:30:00	3.1	-3.108	10.900
2015-08-04T06:30:00	3.6	-5.570	16.775
2015-08-04T06:30:00	4.1	1.865	21.195
2015-08-04T06:30:00	4.6	-1.194	17.688
2015-08-04T06:30:00	5.1	-0.267	19.688
2015-08-04T06:30:00	5.6	5.931	16.068
2015-08-04T06:30:00	6.1	9.886	17.802
2015-08-04T06:30:00	6.6	13.027	15.434
2015-08-04T06:30:00	7.1	12.648	16.887
2015-08-04T06:30:00	7.6	14.039	18.697
2015-08-04T06:30:00	8.1	9.759	15.907
2015-08-04T06:30:00	8.6	8.470	15.136
2015-08-04T06:30:00	9.1	1.370	15.232
2015-08-04T06:30:00	9.6	-6.289	8.416
2015-08-04T06:30:00	10.1	-10.064	3.689
2015-08-04T06:30:00	10.6	-11.287	-2.733
2015-08-04T06:30:00	11.1		
2015-08-04T06:30:00	11.6		
2015-08-04T06:30:00	12.1		
2015-08-04T06:30:00	12.6		
2015-08-04T06:30:00	13.1		
2015-08-04T06:30:00	13.6		
2015-08-04T06:30:00	14.1		
2015-08-04T06:30:00	14.6		
2015-08-04T06:30:00	15.1		
2015-08-04T06:30:00	15.6		
2015-08-04T06:45:00	1.6	2.312	-5.702
2015-08-04T06:45:00	2.1	6.718	-2.859
2015-08-04T06:45:00	2.6	2.404	3.231
2015-08-04T06:45:00	3.1	1.018	10.931
2015-08-04T06:45:00	3.6	-6.925	13.967
2015-08-04T06:45:00	4.1	-3.146	15.014
2015-08-04T06:45:00	4.6	-4.131	14.985
2015-08-04T06:45:00	5.1	2.037	12.891
2015-08-04T06:45:00	5.6	2.286	16.139
2015-08-04T06:45:00	6.1	0.758	13.199
2015-08-04T06:45:00	6.6	2.286	16.139
2015-08-04T06:45:00	7.1	7.554	15.279
2015-08-04T06:45:00	7.6	11.981	16.060
2015-08-04T06:45:00	8.1	10.420	15.943
2015-08-04T06:45:00	8.6	9.774	11.992
2015-08-04T06:45:00	9.1	3.572	9.777
2015-08-04T06:45:00	9.6	0.710	7.275
2015-08-04T06:45:00	10.1	-5.409	3.944
2015-08-04T06:45:00	10.6	-11.062	-1.414
2015-08-04T06:45:00	11.1		
2015-08-04T06:45:00	11.6		
2015-08-04T06:45:00	12.1		
2015-08-04T06:45:00	12.6		
2015-08-04T06:45:00	13.1		
2015-08-04T06:45:00	13.6		
2015-08-04T06:45:00	14.1		
2015-08-04T06:45:00	14.6		
2015-08-04T06:45:00	15.1		
2015-08-04T06:45:00	15.6		
2015-08-04T07:00:00	1.6	-2.160	-2.898
2015-08-04T07:00:00	2.1	2.908	1.295
2015-08-04T07:00:00	2.6	-0.771	7.881
2015-08-04T07:00:00	3.1	-1.699	14.853
2015-08-04T07:00:00	3.6	1.294	17.410
2015-08-04T07:00:00	4.1	1.693	16.274
2015-08-04T07:00:00	4.6	5.434	17.228
2015-08-04T07:00:00	5.1	4.130	16.681
2015-08-04T07:00:00	5.6	7.507	14.109
2015-08-04T07:00:00	6.1	7.078	13.853
2015-08-04T07:00:00	6.6	4.664	16.138
2015-08-04T07:00:00	7.1	10.029	18.156
2015-08-04T07:00:00	7.6	13.158	14.713
2015-08-04T07:00:00	8.1	11.955	15.206
2015-08-04T07:00:00	8.6	8.996	12.203
2015-08-04T07:00:00	9.1	2.285	11.385
2015-08-04T07:00:00	9.6	-0.999	7.326
2015-08-04T07:00:00	10.1	-3.402	6.472
2015-08-04T07:00:00	10.6	-10.257	1.607
2015-08-04T07:00:00	11.1		
2015-08-04T07:00:00	11.6		
2015-08-04T07:00:00	12.1		
2015-08-04T07:00:00	12.6		
2015-08-04T07:00:00	13.1		
2015-08-04T07:00:00	13.6		
2015-08-04T07:00:00	14.1		
2015-08-04T07:00:00	14.6		
2015-08-04T07:00:00	15.1		
2015-08-04T07:00:00	15.6		
2015-08-04T07:15:00	1.6	-1.247	-4.893
2015-08-04T07:15:00	2.1	3.026	2.111
2015-08-04T07:15:00	2.6	3.584	9.015
2015-08-04T07:15:00	3.1	2.879	13.627
2015-08-04T07:15:00	3.6	-0.242	15.770
2015-08-04T07:15:00	4.1	2.544	18.087
2015-08-04T07:15:00	4.6	1.807	16.552
2015-08-04T07:15:00	5.1	-2.860	13.600
2015-08-04T07:15:00	5.6	1.613	15.550
2015-08-04T07:15:00	6.1	1.728	18.205
2015-08-04T07:15:00	6.6	3.876	12.895
2015-08-04T07:15:00	7.1	6.746	16.474
2015-08-04T07:15:00	7.6	12.297	18.416
2015-08-04T07:15:00	8.1	12.099	19.253
2015-08-04T07:15:00	8.6	6.077	14.047
2015-08-04T07:15:00	9.1	3.062	8.797
2015-08-04T07:15:00	9.6	1.327	5.617
2015-08-04T07:15:00	10.1	-2.303	6.779
2015-08-04T07:15:00	10.6	-0.976	1.048
2015-08-04T07:15:00	11.1		
2015-08-04T07:15:00	11.6		
2015-08-04T07:15:00	12.1		
2015-08-04T07:15:00	12.6		
2015-08-04T07:15:00	13.1		
2015-08-04T07:15:00	13.6		
2015-08-04T07:15:00	14.1		
2015-08-04T07:15:00	14.6		
2015-08-04T07:15:00	15.1		
2015-08-04T07:15:00	15.6		
2015-08-04T07:30:00	1.6	-0.442	-1.872
2015-08-04T07:30:00	2.1	2.997	3.096
2015-08-04T07:30:00	2.6	-1.120	8.348
2015-08-04T07:30:00	3.1	-0.528	17.183
2015-08-04T07:30:00	3.6	-0.317	17.961
2015-08-04T07:30:00	4.1	2.981	17.043
2015-08-04T07:30:00	4.6	2.872	17.304
2015-08-04T07:30:00	5.1	2.077	17.738
2015-08-04T07:30:00	5.6	4.532	13.706
2015-08-04T07:30:00	6.1	4.840	14.985
2015-08-04T07:30:00	6.6	5.707	16.575
2015-08-04T07:30:00	7.1	9.119	15.934
2015-08-04T07:30:00	7.6	11.487	14.856
2015-08-04T07:30:00	8.1	9.190	13.204
2015-08-04T07:30:00	8.6	3.951	13.079
2015-08-04T07:30:00	9.1	4.114	10.311
2015-08-04T07:30:00	9.6	-5.104	9.439
2015-08-04T07:30:00	10.1	-6.392	8.670
2015-08-04T07:30:00	10.6	-10.102	0.138
2015-08-04T07:30:00	11.1		
2015-08-04T07:30:00	11.6		
2015-08-04T07:30:00	12.1		
2015-08-04T07:30:00	12.6		
2015-08-04T07:30:00	13.1		
2015-08-04T07:30:00	13.6		
2015-08-04T07:30:00	14.1		
2015-08-04T07:30:00	14.6		
2015-08-04T07:30:00	15.1		
2015-08-04T07:30:00	15.6		
2015-08-04T07:45:00	1.6	-4.783	0.986
2015-08-04T07:45:00	2.1	-1.856	9.189
2015-08-04T07:45:00	2.6	0.835	18.137
2015-08-04T07:45:00	3.1	0.104	19.517
2015-08-04T07:45:00	3.6	2.181	16.937
2015-08-04T07:45:00	4.1	3.230	20.290
2015-08-04T07:45:00	4.6	4.465	14.597
2015-08-04T07:45:00	5.1	5.416	15.072
2015-08-04T07:45:00	5.6	5.375	19.195
2015-08-04T07:45:00	6.1	2.244	15.507
2015-08-04T07:45:00	6.6	4.427	14.505
2015-08-04T07:45:00	7.1	10.329	14.141
2015-08-04T07:45:00	7.6	12.838	16.571
2015-08-04T07:45:00	8.1	5.232	17.525
2015-08-04T07:45:00	8.6	0.826	14.683
2015-08-04T07:45:00	9.1	-0.066	14.616
2015-08-04T07:45:00	9.6	0.967	9.222
2015-08-04T07:45:00	10.1	-6.366	9.523
2015-08-04T07:45:00	10.6	-11.336	5.831
2015-08-04T07:45:00	11.1		
2015-08-04T07:45:00	11.6		
2015-08-04T07:45:00	12.1		
2015-08-04T07:45:00	12.6		
2015-08-04T07:45:00	13.1		
2015-08-04T07:45:00	13.6		
2015-08-04T07:45:00	14.1		
2015-08-04T07:45:00	14.6		
2015-08-04T07:45:00	15.1		
